calculated_total_potable_water_production_gallons_ag_excluded
1207277955.0
654764999.4
2364718000.0
264998325.75
156734331.0
458283846.0
436640340.0
308971918.2
93519237.0
59794040.516
95256022.83
459124059.0
59531000.0
91257107.636
326013925.5
82964000.0
164782850.7
1055075403.0
425450000.0
447644654.121
4118000000.0
146616657.45
49327324.38
49530000.0
81043953.68
20419719.0
293100000.0
327154404.0
803773403.19
632815676.04
128862727.0
247288323.9
87830000.0
68168029.2
3978868805.7
79200000.0
132002240.1
444134913.0
233325608.55
203190908.07
1068290384.0
402300000.0
311618000.0
83365719.84
545670084.6
59348000.0
124509515.14
520058196.0
2247225128.0
67801000.0
362916225.399
521361600.0
114184707.42
8537296.2
113590000.0
228700000.0
656915616.0
928128897.873
61087286.97
2745294675.0
753041661.0
157440000.0
12937913955.0
71420264.7
179736153.09
344000000.0
2211070000.0
3350000000.0
43259978.76
636778024.2
532864140.3
130568495.7
48153000.0
172465000.0
125941411.5
496407930.42
484377511.5
67081000.0
595557872.7
345793081.2
89698000.0
34996397.4
207350000.0
111757117.47
547600000.0
80177000.0
141640000.0
97500000.0
55670000.0
93920000.0
24978717.0
511911921.0
102284628.9
8643888.0
209913214.2
359886136.95
67440628.06
713613690.0
83134365.63
354955162.312
159439803.28
41902000.0
230160000.0
688953286.32
169572860.4
62025737.85
493840224.54
67735700.0
245300632.8
42806000.0
313600000.0
1410934830.0
552317445.0
124100000.0
1372660371.54
145597150.0
443418040.8
644011916.4
53113713.0
708241420.612
606408711.0
58470703.44
74741000.0
52740399.0
187690176.0
59999270.0
395200000.0
48310669.26
367918364.1
1124837652.0
282900000.0
1024698000.0
408453000.0
154326292.11
117632211.0
42328044.9
147652863.63
81965000.0
324547596.0
632408362.29
498649785.3
579363078.0
392710000.0
88860000.0
599855847.39
322540000.0
414515057.1
594665433.504
64240000.0
46303427.1
113749000.0
95627492.97
299945845.5
20812103.37
86428719.24
162419294.396
96699542.76
359706918.9
275538221.732
457911893.28
333834349.5
1698000000.0
151677123.48
764544201.3
42539000.0
746524641.0
452380000.0
726800000.0
80070000.0
157835707.38
550623019.8
12150000.0
72974331.45
348008868.0
22353378.6
1394000000.0
108042000.0
484326452.0
2536424184.0
22646644.5
191043182.79
380333287.2
337255785.0
216585000.0
41262000.0
193666000.0
319627245.9
532440534.0
63149000.0
62152819.74
273519329.4
159666990.0
106311000.0
73772666.4
411979000.0
184276625.784
258256468.56
170892556.95
1359668692.17
770963466.0
94327347.48
150217311.0
323667798.3
327013000.0
186754983.63
145105000.0
39991693.23
358436100.0
88600000.0
205480000.0
491406117.57
620322548.7
33008706.3
229348922.946
149000000.0
312816960.0
81685000.0
102871160.7
142227444.48
53472149.1
1380956538.0
510316000.0
522143642.4
59310000.0
389066094.0
126006581.7
352929218.1
37018648.0
92900000.0
1506083322.0
190500000.0
58910602.29
96783396.0
225065285.7
448045125.0
24735087.432
117685875.0
488818860.63
171910000.0
129348000.0
290789432.4
119191613.472
34214355.0
207143480.7
558247933.2
122910997.2
1261639677.33
182476560.0
40508654.0
119890000.0
95368986.0
338089963.56
14011593.0
520481802.3
149008403.79
193110000.0
134902314.0
35538945.0
150386753.52
100076000.0
358436100.0
171918987.6
23812862.0
181170000.0
344522262.3
142768357.14
501484689.0
357403152.33
52612202.0
369915830.73
60585476.43
273415000.0
156890000.0
91378000.0
2060668689.96
106357766.4
182017110.09
198514299.5
509370283.2
560268209.4
119294051.1
138975451.5
262635906.0
414769220.88
138115204.86
1252245393.0
56991339.9
100166597.4
433021100.0
726393566.22
290007390.0
336604083.0
398554875.12
54527000.0
523642557.0
312370544.13
215000000.0
341165997.0
147852000.0
400698974.7
49520000.0
435793127.4
188178952.5
47320000.0
226531615.2
40551000.0
9612604.5
11569991457.0
470202993.0
226140594.0
77389612.5
131089857.3
22157868.0
54417117.0
288052284.0
95337110.0
331209945.546
674511570.0
574377557.7
70677081.9
257037000.0
305680823.1
86275569.27
51345000.0
175000000.0
198000000.0
642252321.0
80846000.0
117295226.8468
135532000.0
521600000.0
291343379.1
13959456.84
46630569.472
15574374396.0
379149470.517
156661630.0
50157000.0
1452317907.0
724138677.3
61930000.0
255190000.0
204667013.1
3113832156.0
126430188.0
376126550.79
157000000.0
1806601361.856
386459286.0
621842969.466
846235047.0
129395432.1
136599997.71
115286083.8
75723059.804
667102369.962
33500000.0
52657521.6
252534525.0
155448945.86
423723606.36
365376726.3
48175296.852
185169799.872
86268000.0
57261000.0
102010914.06
312165258.0
699660750.18
37994226.6
97044944.82
104924022.0
179649000.0
66147753.0
24956928.09
251351685.87
468019791.3
106480222.0
170347000.0
2129110434.0
97530271.708
399982102.5
53989892.0
57415160.0
71035518.0
268015810.82
880159000.0
93300785.7
98710000.0
179964248.79
143912094.15
221839360.8
178318701.24
966187317.12
614229135.0
380268117.0
342404230.8
95735023.8
726000000.0
148262205.0
651050298.0
307800000.0
1236398876.0
221383169.4
51523560.12
163581000.0
218320170.0
121998614.4
45150174.564
68591635.5
69406263.0
93169876.6
65864262.63
321856105.468
226626000.0
622649124.84
49320807.36
50115883.8
251820911.31
192476927.19
56900101.62
370329661.5
1153188000.0
83410000.0
153964597.5
116690000.0
17530783.8
394250383.41
1183588587.3
486988555.563
1020407294.265
186158676.3
280080000.0
77150112.015
81325969.284
347900000.0
28609717.8
683179206.6
50935000.0
89351602.71
59285330.94
150279222.69
74506000.0
761187936.0
258302087.7
206896000.0
88961000.0
35544613.0
91540500.0
425300725.2
134389000.0
247197000.0
269340000.0
36727969.614
71120239.26
776861369.1
4938933000.0
31325000.0
320906827.48
105300000.0
244355664.9
155342527.0
27937498.044
144189067.5
1979130000.0
1588523625.0
73454000.0
167735060.76
459547665.3
55916031.6
305530931.64
35390000.0
122115920.76
972665235.0
36546144.756
218704674.18
244820000.0
69878000.0
133630000.0
484768532.7
98537342.4
295488203.82
135000000.0
2894501847.9
129080000.0
579660000.0
282300000.0
452932890.0
95500000.0
537882245.7
97300000.0
291486753.54
53081127.9
743000000.0
116800000.0
100525033.5
249020400.0
50140000.0
258204332.4
445187924.0
62319003.75
1507060875.0
3776000000.0
161143095.03
312588864.3
563070528.0
54742968.0
49130000.0
959292309.96
4820476768.5
333150062.4
78464920.8
118720553.34
368537481.0
591875756.4
88221000.0
127000000.0
216814738.38
143588849.958
25347949.29
72338922.0
129590000.0
620746155.0
83417856.0
828639093.0
518400000.0
174943046.0
77917165.269
1004728973.4
101470000.0
106227426.0
19974666.3
153125000.0
285836497.2
149129402.564
203717000.0
28772643.3
108087000.0
684417440.4
1992000000.0
69010041.156
373493674.71
415916216.4
59728488.3
93490585.0
239458124.37
2033310240.0
329158387.65
108410627.7
708432659.1
453639000.0
258292963.872
23005080.6
272475696.844
173808923.4
352896633.0
327218890.256
173483072.4
67812851.61
293360396.79
226388240.76
330412914.0
263515703.7
89997748.0
136916073.18
433780000.0
682331994.0
39395385.9
2628314166.0
147871183.8
32036135.0
309884301.0
56372223.0
71425689.0
55068819.0
37458703.9
598588287.0
347510000.0
233430000.0
352896633.0
27554380.0
30832999.173
69060000.0
88630000.0
366657320.73
535399261.08
722737518.0
75145400.0
62946000.0
352896633.0
229421913.57
134185441.8
321452011.5
566003187.0
154906306.89
82498956.18
250449078.6
100793860.575
363975567.0
103900000.0
1154783358.9
314625433.05
93056528.58
509761304.4
85783534.26
612928989.51
30959000.0
378313011.0
199420812.0
424009000.0
594352224.0
84991716.33
766955498.7
227118147.0
16105499.71584
239386437.15
229310000.0
231680061.0
111050020.8
331713711.192
208860000.0
312328183.5
99039000.0
126723453.9
101763267.3
668615610.068
123693039.6
43237169.19
226000000.0
26263590.6
26035494.9
24789070.0
715242945.0
308970000.0
44266858.35
102826000.0
632802642.0
87442115.85
428819916.0
319109258.524
312991000.0
424518682.8
590266052.46
91233169.972
779794028.1
408910419.9
113660000.0
1525308531.0
90521407.8
126999000.0
157900000.0
497134904.001
229724955.0
429383638.23
81690845.7
64811763.9
109443575.37
283680000.0
262560000.0
43924714.8
101139000.0
56138000.0
81700000.0
131285367.9
630838167.457899
87295482.9
72260909.0
108730000.0
1328201261.1
53068568.0
91838000.0
1273617960.09
252534525.0
261332502.0
280688051.4
131669872.08
21006796.264
838395071.94
200724216.0
14099572.77
523666995.825
1679097168.96
216686000.0
128385294.0
641796129.6
454640571.832
171397626.0
926231467.5
455050921.5
552317445.0
701040000.0
43648834.2
124475082.0
152472199.92
169572860.4
61619000.0
208474582.035
140865387.3
48562448.0
97462198.976
364627269.0
200202854.4
199427329.02
406140686.4
133370814.3
268000000.0
51154000.0
114859000.0
24536580.3
299370000.0
1008182994.0
1241166459.0
93408447.66
158559096.6
453258741.0
452378943.3
24034769.76
73674070.5708
1384723375.56
35229706.716
149858874.9
356270237.728
320275689.39
228920103.03
13327305.9
72600000.0
199879000.0
276250000.0
97230000.0
25115097.848
249356000.0
250970440.2
47121313.11
33720000.0
882404508.0
219832118.64
374523363.87
31576110.0
154352000.0
76249134.0
165353902.392
103399039.32
112589723.0
137464000.0
902260000.0
4560000.0
558508614.0
3203500000.0
225482374.98
94826239.0
205800000.0
1473933982.876
510060000.0
1421811736.38
106227426.0
62843623.86
154950000.0
67800000.0
408343439.16
711756339.3
748107000.0
321218017.112
26459101.2
173678583.0
536676597.0
44154000.0
158425000.0
199218784.38
126853794.3
158100000.0
87002217.0
285021869.7
319399150.2
761689746.54
147988490.16
66994965.6
1066979548.44
1784625890.0
58936670.37
230930603.7
513824666.37
188483623.185
826651401.9
251263706.1
700807745.7
76214000.0
137313611.4
1021135571.25
199353000.0
479488000.0
638667960.0
136466398.8
579363078.0
394251829.976
65800000.0
227900189.4
86361855.348
187449046.26
64290402.3
58653180.0
321110000.0
438440000.0
226042838.7
74880559.8
33963449.73
1068457282.725
200965671.591
533646182.7
336700000.0
1174508403.0
133273059.0
128780910.0
239981000.0
55850000.0
1006019000.0
663041614.8
450758309.0
326756865.78
66199889.16
99575000.0
99900000.0
1798240000.0
370000000.0
459900000.0
85311050.31
552154519.5
69468000.0
352350445.248
109723807.23
223859637.0
86357032.02
1361669417.31
1598950857.0
116328807.0
110756000.0
104500000.0
222128805.036
190212620.0
395257263.0
42005452.41
45391044.3
21535556.8202
51462237.34
794014165.74
44790000.0
79136173.86
1006553739.0
53970000.0
467531014.8
162892914.9
67600000.0
5491729828.5
202386056.1
106230684.51
62800000.0
51461648.43
523642557.0
36558900.0
159588785.76
108023197.112
548896009.5
32885208.771
458081335.8
47280980.1
51530077.14
389900000.0
582975136.335
381245670.0
33647606.0
385840169.1
410898111.0
603541222.2
77850000.0
537357625.59
92281003.2
1350000693.0
147512747.7
353895000.0
597728040.36
164994653.85
348171793.5
171420000.0
1741742023.71
542664000.0
25351207.8
1694912283.936
254815482.0
117436700.4
149433000.0
1742269902.33
460166782.2
331488222.3
536709182.1
257200000.0
257898032.46
210564916.2
290202900.6
132666000.0
460753314.0
313215000.0
2069921000.0
138056551.68
76060368.5157
666528220.5
234837557.19
58927000.0
69738631.02
31607547.0
238164495.9
192903792.0
183930000.0
943338645.0
40853364.0
253414322.7
1067247072.111
9091242.9
222000000.0
112027573.8
65918562.0
38711098.8
266969724.3
251882823.0
184073229.9
2050254492.0
55573408.0
737000000.0
144775599.3
626722262.34
6633264.0
117632211.0
66920000.0
492393446.1
55557595.5
596851501.17
115920000.0
813324096.0
391880730.0
65085478.74
678900000.0
4797000.0
137443951.8
250905270.0
467544000.0
90600000.0
225500000.0
38936400.0
118088402.4
41546002.5
210725000.0
66300000.0
127230000.0
264903828.96
1795620000.0
212389681.8
919975128.3
449511454.5
90380000.0
47730000.0
93345280.0
567567271.8
18946606.395
187300000.0
47613348.12
16252177.752
582100226.4
658805551.8
572768455.36
908300000.0
96862468.26
403000000.0
327903861.3
506900000.0
564373932.0
286400000.0
63694000.0
1059001753.0
280453438.68
316080000.0
502103928.0
89609025.0
90338698.0
190000000.0
832562339.04
137880592.14
37981192.56
15239725419.0
889442889.6
816700564.062
80208000.0
48695173.44
303600000.0
108013000.0
148301307.12
118283913.0
150860000.0
239304974.4
64539720.0
374285492.64
289811879.4
718077848.7
170087704.98
248722068.3
145850907.6
6311670.0
1203693594.0
61300000.0
162929000.0
316100000.0
107190000.0
28792194.36
737400813.0
416307237.6
64983000.0
123171678.0
431100873.0
517992300.66
122107000.0
84336755.82
167155800.0
50194232.0
645491279.94
129817000.0
39427971.0
4103300000.0
306300000.0
41546002.5
110519000.0
768226317.6
3881100000.0
30300000.0
35289663.3
907657960.5
129786453.3
343900000.0
93134732.82
41126958.114
42692593.0
139790079.0
92388534.03
262635906.0
551339892.0
491050939.98
182476560.0
24081289.984
216690915.0
114882028.56
73407838.864
77981428.792
2309600000.0
119908995.34
207110895.6
395277409.268
199600000.0
324286915.2
94386957.204
1086061383.0
158005149.9
388544732.4
1288712355.963
391000000.0
599565840.0
1419406956.0
829067527.704
95845000.0
426473788.8
91100000.0
1166872431.0
972792316.89
10355707.0
121754226.15
216690915.0
185735070.0
77226687.0
55948616.7
405500000.0
154779225.0
27864000.0
318845203.5
67777008.0
122300000.0
63215094.0
664507944.3
77570000.0
75923283.0
1257784860.0
798484841.46
250642303.12
70074257.55
56307052.8
516571590.3
145697757.63
49855203.0
142030000.0
347943697.8
436416020.0
95500000.0
621730000.0
105401000.0
913070345.61
185400947.94
139700000.0
34726000.0
189417186.3
494490400.0
494641818.0
24732090.9
156056560.92
158331000.9
72710000.0
679760000.0
321810447.6
2170370000.0
56078466.232
53720000.0
182965336.5
180886407.12
84427994.1
447615001.0
919942543.2
75458000.0
301852073.85
279254307.0
281861115.0
66638484.606
483237033.0
1229109972.0
183808448.0
507806198.4
215617000.0
24112974.0
28956000.0
299000000.0
63380000.0
35648099.4
1788093381.316
119858508.0
480956076.0
259700000.0
169986588.428
21407000.0
434633097.84
42576995.064
1450826656.596
46348893.0
135505138.35
134998000.0
60773000.0
98090000.0
150858150.736
62006300.0
266871969.0
306137014.5
86703000.0
152758948.8
511586070.0
19525000.0
726040995.438
434000000.0
513867027.0
145785737.4
154104713.43
220700000.0
214820000.0
42988544.877
650400000.0
557270380.2
205567000.0
104300000.0
108400000.0
267849522.0
168007912.0
26033000.0
223135596.078
525923514.0
761922211.0
736097409.0
219434580.42
31792956.219
38880541.32
238580000.0
64453327.8
254359290.6
63260000.0
806155374.0
29691543.12
205370000.0
180550578.772
2533197000.0
269869798.2
205524001.23
41700204.0
116500000.0
463278659.25
21373570.0
19180053.28
37143755.49
430872777.3
855033024.0
329598286.5
233211560.7
565556771.13
290800000.0
57003202.0
46442000.0
190940000.0
281280786.0
62717883.0
120792965.7
438200000.0
422302896.0
38550800.0
114210775.5
983781000.0
966930257.4
75564846.9
97016179.0
117231717.232
93964000.0
425724331.5
83012078.492
1963810000.0
358827121.2
89934876.0
221285414.1
177354900.628
49203501.0
141746480.0
137627900.0
70914953.13
460666384.0
370818438.0
73020000.0
95701000.0
47313565.2
403881857.0
120564870.0
723747656.1
96741000.0
1947410000.0
226316553.54
76734700.0
32181044.76
120580000.0
263459657.328
198769110.0
392138868.93
78695000.0
21512068.0
443100000.0
600282712.2
56336379.39
457853240.1
92110000.0
103718373.3
63410604.6
99058704.0
67397989.096
144095000.0
532710000.0
1009992000.0
29359175.1
106500000.0
191296254.0
223365532.0
77800000.0
571400000.0
2304092421.0
374866062.396
308127964.11
149370098.4
56920772.784
330280000.0
226808914.401
69243337.5
315684448.8
10199136.3
703577479.2
682983696.0
128254953.6
279863648.37
1069182301.2
137339679.48
310673837.973
468100000.0
121841213.656
109256936.0
144351993.0
58816105.5
255630109.5
1050400000.0
262876000.0
342143550.0
58635659.0
88693383.69
58715091.69
242775287.55
156486684.24
678000000.0
6212888.0
883427718.492
17690000.0
139153000.0
414503958.0
144290081.31
228310761.66
60886900.0
429243522.3
715601381.1
503218216.32
406310128.92
141343000.0
279821287.74
580047365.1
38407000.0
141605069.07
29565349.0
137800000.0
328783659.0
56190674.032
79181793.0
131741559.3
186420000.0
594678075.0
806807076.0
125178920.16
675114394.35
155872000.0
818635467.3
451629486.0
141526864.83
144327236.0
158000000.0
153671331.6
183298030.371
212699240.25
90176005.74
108452000.0
68428710.0
379877095.8
104924022.0
72710392.14
131643804.0
89087663.4
1017306822.0
69504018.3
580303158.135
117958062.0
98628580.68
116002956.0
99769191.344
533157700.0
244877026.5
274990000.0
58878979.0
59207126.7
167000000.0
147920000.0
93360000.0
319659831.0
414286961.4
73760000.0
766303796.7
44734780.386
120630040.2
57597422.76
537525452.0
527357258.4
344079104.94
25737612.0
294471548.7
97038427.8
171430211.1
903568530.45
146294064.96
143618520.0
407183409.6
36177000.0
111800000.0
198808212.12
33094730.964
350648261.1
123700000.0
482585331.0
77941782.036
134413537.5
262864001.7
628436238.6
247210000.0
734468154.0
188016027.0
1217379336.0
233210000.0
91985710.284
112072000.0
116120111.96
390695349.0
276225000.0
323211606.9
296361484.5
839400000.0
433994429.88
60119509.5
493128000.0
305159461.5
450651933.0
858017819.16
284793774.0
108215117.1
125162627.61
175640000.0
605189512.0
72203475.144
219209743.23
14585090.76
530055304.68
348413000.0
66229000.0
62762161.11
542620119.24
446229809.079
362118216.3
64143000.0
143463533.0
90906000.0
56763244.2
97361211.956
43664034.0
317500000.0
113400000.0
300336866.7
288700727.49
503439795.0
61092826.437
311285460.3
566654889.0
389391945.0
600720000.0
3500000000.0
826879497.6
72651738.96
58457669.4
55459840.2
154616299.5
172342593.9
286488199.2
388100000.0
87417000.0
761513787.0
480369544.2
1231198676.91
164512394.37
47526900.0
1473986998.5
420790947.36
65415651.296
579376112.04
251319000.0
270290145.99
197300000.0
135015905.48
75200000.0
290300000.0
335350000.0
57440000.0
130959516.9
170941434.6
319000000.0
77200000.0
466599080.94
360000000.0
36867578.0
242876301.36
260257193.7
46158548.66
670959794.1
64072000.2936
117580074.84
90000046.2
716220498.0
88696642.2
268142787.9
311187705.0
294132663.66
393000000.0
156130000.0
502136391.0
21245485.2
187961000.0
268175373.0
3644000000.0
2595729066.0
31395743.85
122519976.0
237638000.0
136400000.0
654830169.6
191711177.34
40116000.0
294060000.0
287205071.4
129700000.0
242563484.4
78171654.9
87068016.436
99170000.0
254479809.88
72712347.246
199029790.8
151954096.83
1068000000.0
526705556.4
50511549.0
106569569.55
484540437.0
159145628.4
869041358.49
348550000.0
487342755.6
177901000.0
159070000.0
362346312.0
29667510.0
598066925.4
82258000.0
243296649.15
382126445.253
823173268.326
181499007.0
83341221.372
303881163.96
480369544.2
84083288.956
199000000.0
610185324.09
39971000.0
36071705.7
322266639.0
520000000.0
562070165.43
162900000.0
721342875.72
51121000.0
486945197.452
154746639.9
237737658.068
415785876.0
427516512.0
541890213.0
38661571.516
195152163.9
155195333.0
38714357.31
835775229.9
201050067.0
60816000.0
471799662.9
58946445.9
136725646.0
141960000.0
104416838.42
55850861.4
490000000.0
204732183.3
37081843.8
31917705.0
75064792.0
294500000.0
948552261.0
307277493.0
99000000.0
796053993.0
72990624.0
421819752.0
80684806.43428
173810000.0
912177513.87
435402106.2
368374555.5
618106761.9
123111396.0
748056140.7
341817699.0
180782134.8
424420927.5
129855000.0
253935684.3
201523712.696
473037896.7
612081776.91
221285414.1
396900000.0
200685113.88
299410000.0
177296000.0
80000000.0
307977000.0
79833495.0
24521144.56
23145196.53
344981712.21
282160000.0
240500000.0
545703000.0
24634848.464
5551000000.0
472890000.0
107000000.0
20298391.02
337995466.77
134152856.7
182949043.95
355698951.6
391685936.04
240803889.0
148490300.7
1868800000.0
454897771.53
52701760.0
65398295.7
7657498.5
129903759.66
187892203.62
258900000.0
90970000.0
125485220.1
322234053.9
137024000.0
137111583.78
377755805.79
1071287519.0
444301745.14
32031153.3
174134774.4
601563306.63
63736455.6
153000000.0
42678200.0
147317237.1
120564870.0
476394162.0
85047436.851
312719204.7
186621384.72
196325227.5
68124504.0
316401321.0
605000000.0
742321163.1
876213339.0
41383077.0
109777379.052
415069003.8
112418595.0
249276015.0
31233000.0
54853757.34
70200000.0
91000000.0
1223596573.08
178800000.0
113982679.8
404785146.24
135610000.0
42666962.5251
672908383.08
221950000.0
356000000.0
12740161.0
720782412.0
391900000.0
278912163.45
67408796.37
115250240.19
139138377.0
206402507.84
22378723.632
65238628.71
464924206.8
91238280.0
100320000.0
211000000.0
213400000.0
79344718.5
352433924.58
521566886.13
473135652.0
27340000.0
498877881.0
101320148.0
326828553.0
73642326.0
46266000.0
468899589.0
1510319385.0
979381441.0
38680000.0
576104568.0
478934170.545
252860376.0
138160824.0
117922218.39
571477483.8
378247840.8
274040691.0
382940095.2
306625791.0
67777008.0
58972513.98
156082629.0
137346196.5
242377749.33
243086191.76463
223012424.4
29450000.0
337900000.0
355796706.9
203581603.748
1181600000.0
5647225925.7
475416609.0
29326000.0
91000408.77
47509075.8
471462407.115
117564298.0
756332756.1
125061613.8
146401595.79
75395404.38
195300000.0
4107905801.7
195282504.3
310242737.1
116296221.9
362020461.0
250338000.0
134527585.35
101108794.0
106980141.81
158689437.0
522990855.0
121141626.27
85940496.0
122130000.0
165610512.24
64530000.0
38190000.0
110000000.0
30000000.0
19192623.9
102686000.0
353871000.0
278876319.84
46240000.0
132034825.2
130926931.8
33888504.0
133598910.0
1685301372.0
24156963.885
531418000.0
69080412.0
228904660.052
513638931.3
88957323.0
140800217.1
29926568.312
114601796.7
501484689.0
756951873.0
125213662.0
368211630.0
68927262.03
227118147.0
334323126.0
287009560.8
87880000.0
348347000.0
303086000.0
97018115.0
143765461.2
125029028.7
32780000.0
308056276.89
328262297.4
414107743.35
2557027742.73
104565585.9
244714101.0
958406000.0
258399843.0
289681539.0
224578000.0
405462916.32
79025384.52
136107962.7
379371375.048
40399000.0
66174900.0
1112376464.0
285869082.3
587571264.69
2533000000.0
48063022.5
22239330.75
70280981.504
252329908.432
105000000.0
39590896.5
62302711.2
39056000.0
442831509.0
99221629.5
58578349.0
121000000.0
1239204835.98
239500485.0
57323707.92
53250000.0
449348529.0
91250000.0
790518762.063
190287208.47
1619920818.988
234123943.5
86849000.0
28873331.259
209850000.0
48118417.17
20756946.896
340869472.59
19081834.56
89074629.36
75336751.2
197690543.19
254554801.2
170260000.0
169000000.0
66700000.0
664736040.0
1261124832.75
348008868.0
145785737.4
132882037.8
192171278.952
46303427.1
100000000.0
1948550000.0
49294900.0
37560000.0
149300000.0
52203000.0
30994947.12
740952588.9
351266571.0
98652000.0
609993072.0
71916652.0
3464708512.8
149193000.0
410409334.5
50573000.0
127200000.0
194858898.0
506345178.02
49200242.49
123073922.7
471408641.7
579688929.0
221904531.0
1156000000.0
190528338.21
310057979.583
71530000.0
1403590148.46
76470712.68
77210000.0
120988476.3
169926648.0
248138795.01
231842986.5
238002222.102
269814403.53
10883423.4
1918675858.2
43924714.8
448696827.0
552317445.0
98407002.0
124462047.96
47655080.0
904985982.3
336646443.63
54990000.0
530811279.0
257422290.0
277005935.1
281176827.9
814040968.2
276451988.4
136733025.0
15314552.0
833178197.43
156669160.8
86057249.1
68399383.41
29846000.0
796901205.6
124220000.0
369938640.3
2257834613.04
468800000.0
261440000.0
120239019.0
332250713.64
471180546.0
65045365.556
50506905.0
414259264.065
461079165.0
565872846.6
268730000.0
43389000.0
175904145.33
139327370.58
1413370944.904
421129832.4
390411858.63
144902681.19
89265000.0
102451705.816
1055952750.6
96722352.33
1769500000.0
56300000.0
1623435626.991
42395000.0
64876934.1
233374000.0
72795113.4
83400000.0
324708427.744
28062000.0
119000000.0
474654117.66
1366293243.0
907299524.4
542704840.5
444297838.5
119157193.68
349900000.0
56456944.26
10948593.6
247477317.48
198019652.7
685623089.1
72249854.368
153240696.356
156460000.0
62237541.0
621886633.5
355563328.588
166260000.0
580694066.3
183760000.0
191011337.94
18847918.192
125850000.0
66424000.0
403892314.5
29704576.0
186156000.0
934000000.0
47855206.0
76000000.0
317700000.0
227118147.0
692433375.0
205084102.38
361969000.0
112757480.04
59956584.0
209720962.11
50115883.8
127000000.0
110789340.0
452118262.5
46824788.7
532642561.62
912056949.0
252374791.552
57877000.0
223986718.89
90980000.0
100000000.0
599239989.0
29969000.0
117881919.0
228265142.52
266179343.16
368475569.31
288769156.2
454887996.0
46920113.0
136400000.0
133240473.9
502250438.85
230102942.16
355092803.88
306207000.0
1180734132.54
72742072.584
1844000000.0
42106000.0
56919396.0
27353269.432
90579000.0
144677844.0
479711000.0
122116000.0
158614000.0
391021200.0
134837143.8
274848801.48
145502247.03
633975705.6
399229386.69
372545448.3
70090976.296
438921297.0
276622123.0
52462011.0
65013860.0
408000000.0
128202817.44
263092097.4
82800000.0
236665581.3
74257000.0
195673525.5
67546000.0
166867211.588
40411544.0
835677474.6
44442817.89
1046698582.2
100714027.08
259038510.96
46665727.916
42106000.0
82593452.97
496564338.9
227292000.0
98407002.0
132400000.0
155460000.0
128059443.0
132702100.0
2669800000.0
92091933.668
480956076.0
145753152.3
128939240.7
366498912.0
722244929.0
68787146.1
326620000.0
298460000.0
838528670.85
253749000.0
428000000.0
352870564.92
324417255.6
110117000.0
40707000.0
358910624.0
39076000.0
99434490.0
80485197.0
1092800000.0
252280000.0
126267262.5
534662837.82
835807815.0
71878820.576
369840885.0
91424015.07
123530114.1
148470749.64
1986097000.0
2045530000.0
84499681.32
502015826.13
251270223.12
652060000.0
104626292.98
318173000.0
276973350.0
87892116.081
192770000.0
824533370.4
303595376.7
36213197.32
94399034.7
247777100.4
45197000.0
127040000.0
120105420.09
772234284.9
47443905.6
125257124.4
288782000.0
10811736.18
245333217.9
175731444.3
167731802.25
665478980.28
138809267.49
269121502.0
77006000.0
128529971.844
121770527.0
80550000.0
97060000.0
158839328.46
151422959.7
60800000.0
2097080000.0
